ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,TotalProductCost,SalesOrderNumber,SalesAmount
605,20130708,20130720,20130715,23238,343.6496,SO61777,539.99
479,20130708,20130720,20130715,23238,3.3623,SO61777,8.99
477,20130708,20130720,20130715,23238,1.8663,SO61777,4.99
471,20130708,20130720,20130715,23238,23.749,SO61777,63.50
584,20130708,20130720,20130715,26040,343.6496,SO61778,539.99
217,20130708,20130720,20130715,26040,13.0863,SO61778,34.99
604,20130708,20130720,20130715,22784,343.6496,SO61779,539.99
463,20130708,20130720,20130715,22784,9.1593,SO61779,24.49
390,20130708,20130720,20130715,20422,713.0798,SO61780,1120.49
479,20130708,20130720,20130715,20422,3.3623,SO61780,8.99
477,20130708,20130720,20130715,20422,1.8663,SO61780,4.99
561,20130708,20130720,20130715,11899,1481.9379,SO61781,2384.07
214,20130708,20130720,20130715,11899,13.0863,SO61781,34.99
605,20130708,20130720,20130715,28352,343.6496,SO61782,539.99
477,20130708,20130720,20130715,28352,1.8663,SO61782,4.99
479,20130708,20130720,20130715,28352,3.3623,SO61782,8.99
225,20130708,20130720,20130715,28352,6.9223,SO61782,8.99
535,20130709,20130721,20130716,13954,9.3463,SO61783,24.99
536,20130709,20130721,20130716,18715,11.2163,SO61784,29.99
528,20130709,20130721,20130716,18715,1.8663,SO61784,4.99
217,20130709,20130721,20130716,18715,13.0863,SO61784,34.99
536,20130709,20130721,20130716,16165,11.2163,SO61785,29.99
528,20130709,20130721,20130716,16165,1.8663,SO61785,4.99
480,20130709,20130721,20130716,16165,0.8565,SO61785,2.29
484,20130709,20130721,20130716,16165,2.9733,SO61785,7.95
476,20130709,20130721,20130716,27363,26.1763,SO61786,69.99
225,20130709,20130721,20130716,27363,6.9223,SO61786,8.99
491,20130709,20130721,20130716,27363,41.5723,SO61786,53.99
228,20130709,20130721,20130716,17077,38.4923,SO61787,49.99
529,20130709,20130721,20130716,26558,1.4923,SO61788,3.99
480,20130709,20130721,20130716,26558,0.8565,SO61788,2.29
483,20130709,20130721,20130716,17501,44.88,SO61789,120.00
540,20130709,20130721,20130716,16681,12.1924,SO61790,32.60
529,20130709,20130721,20130716,16681,1.4923,SO61790,3.99
540,20130709,20130721,20130716,18305,12.1924,SO61791,32.60
529,20130709,20130721,20130716,18305,1.4923,SO61791,3.99
580,20130709,20130721,20130716,25462,1082.51,SO61792,1700.99
529,20130709,20130721,20130716,25462,1.4923,SO61792,3.99
539,20130709,20130721,20130716,25462,9.3463,SO61792,24.99
214,20130709,20130721,20130716,25462,13.0863,SO61792,34.99
587,20130709,20130721,20130716,21540,419.7784,SO61793,769.49
228,20130709,20130721,20130716,21540,38.4923,SO61793,49.99
357,20130709,20130721,20130716,15080,1265.6195,SO61794,2319.99
357,20130709,20130721,20130716,15926,1265.6195,SO61795,2319.99
478,20130709,20130721,20130716,15926,3.7363,SO61795,9.99
477,20130709,20130721,20130716,15926,1.8663,SO61795,4.99
214,20130709,20130721,20130716,15926,13.0863,SO61795,34.99
359,20130709,20130721,20130716,15116,1251.9813,SO61796,2294.99
485,20130709,20130721,20130716,15116,8.2205,SO61796,21.98
463,20130709,20130721,20130716,15116,9.1593,SO61796,24.49
491,20130709,20130721,20130716,29327,41.5723,SO61797,53.99
529,20130709,20130721,20130716,29160,1.4923,SO61798,3.99
484,20130709,20130721,20130716,29160,2.9733,SO61798,7.95
529,20130709,20130721,20130716,29234,1.4923,SO61799,3.99
539,20130709,20130721,20130716,29234,9.3463,SO61799,24.99
528,20130709,20130721,20130716,11330,1.8663,SO61800,4.99
535,20130709,20130721,20130716,11330,9.3463,SO61800,24.99
237,20130709,20130721,20130716,11330,38.4923,SO61800,49.99
528,20130709,20130721,20130716,12959,1.8663,SO61801,4.99
536,20130709,20130721,20130716,12959,11.2163,SO61801,29.99
536,20130709,20130721,20130716,22731,11.2163,SO61802,29.99
528,20130709,20130721,20130716,22731,1.8663,SO61802,4.99
214,20130709,20130721,20130716,22731,13.0863,SO61802,34.99
536,20130709,20130721,20130716,18644,11.2163,SO61803,29.99
528,20130709,20130721,20130716,18644,1.8663,SO61803,4.99
536,20130709,20130721,20130716,23475,11.2163,SO61804,29.99
528,20130709,20130721,20130716,23475,1.8663,SO61804,4.99
485,20130709,20130721,20130716,23475,8.2205,SO61804,21.98
478,20130709,20130721,20130716,23475,3.7363,SO61804,9.99
487,20130709,20130721,20130716,23475,20.5663,SO61804,54.99
474,20130709,20130721,20130716,28021,26.1763,SO61805,69.99
225,20130709,20130721,20130716,28021,6.9223,SO61805,8.99
475,20130709,20130721,20130716,19688,26.1763,SO61806,69.99
237,20130709,20130721,20130716,19688,38.4923,SO61806,49.99
477,20130709,20130721,20130716,17696,1.8663,SO61807,4.99
222,20130709,20130721,20130716,17696,13.0863,SO61807,34.99
477,20130709,20130721,20130716,17532,1.8663,SO61808,4.99
477,20130709,20130721,20130716,19208,1.8663,SO61809,4.99
214,20130709,20130721,20130716,19208,13.0863,SO61809,34.99
234,20130709,20130721,20130716,19208,38.4923,SO61809,49.99
481,20130709,20130721,20130716,19208,3.3623,SO61809,8.99
474,20130709,20130721,20130716,18753,26.1763,SO61810,69.99
491,20130709,20130721,20130716,18753,41.5723,SO61810,53.99
475,20130709,20130721,20130716,18504,26.1763,SO61811,69.99
225,20130709,20130721,20130716,18504,6.9223,SO61811,8.99
231,20130709,20130721,20130716,18504,38.4923,SO61811,49.99
528,20130709,20130721,20130716,23253,1.8663,SO61812,4.99
222,20130709,20130721,20130716,23253,13.0863,SO61812,34.99
528,20130709,20130721,20130716,15375,1.8663,SO61813,4.99
487,20130709,20130721,20130716,15375,20.5663,SO61813,54.99
484,20130709,20130721,20130716,15375,2.9733,SO61813,7.95
528,20130709,20130721,20130716,15011,1.8663,SO61814,4.99
214,20130709,20130721,20130716,15011,13.0863,SO61814,34.99
237,20130709,20130721,20130716,15011,38.4923,SO61814,49.99
528,20130709,20130721,20130716,20746,1.8663,SO61815,4.99
237,20130709,20130721,20130716,20746,38.4923,SO61815,49.99
528,20130709,20130721,20130716,16542,1.8663,SO61816,4.99
217,20130709,20130721,20130716,16542,13.0863,SO61816,34.99
529,20130709,20130721,20130716,28398,1.4923,SO61817,3.99
540,20130709,20130721,20130716,28398,12.1924,SO61817,32.60
214,20130709,20130721,20130716,28398,13.0863,SO61817,34.99
528,20130709,20130721,20130716,20565,1.8663,SO61818,4.99
535,20130709,20130721,20130716,20565,9.3463,SO61818,24.99
214,20130709,20130721,20130716,20565,13.0863,SO61818,34.99
477,20130709,20130721,20130716,23935,1.8663,SO61819,4.99
536,20130709,20130721,20130716,20798,11.2163,SO61820,29.99
528,20130709,20130721,20130716,20798,1.8663,SO61820,4.99
217,20130709,20130721,20130716,20798,13.0863,SO61820,34.99
488,20130709,20130721,20130716,20798,41.5723,SO61820,53.99
529,20130709,20130721,20130716,26416,1.4923,SO61821,3.99
222,20130709,20130721,20130716,26416,13.0863,SO61821,34.99
231,20130709,20130721,20130716,26416,38.4923,SO61821,49.99
477,20130709,20130721,20130716,22588,1.8663,SO61822,4.99
225,20130709,20130721,20130716,22588,6.9223,SO61822,8.99
214,20130709,20130721,20130716,22588,13.0863,SO61822,34.99
529,20130709,20130721,20130716,20795,1.4923,SO61823,3.99
541,20130709,20130721,20130716,28687,10.8423,SO61824,28.99
477,20130709,20130721,20130716,11581,1.8663,SO61825,4.99
491,20130709,20130721,20130716,11581,41.5723,SO61825,53.99
225,20130709,20130721,20130716,11581,6.9223,SO61825,8.99
538,20130709,20130721,20130716,27843,8.0373,SO61826,21.49
529,20130709,20130721,20130716,27843,1.4923,SO61826,3.99
480,20130709,20130721,20130716,27843,0.8565,SO61826,2.29
530,20130709,20130721,20130716,27834,1.8663,SO61827,4.99
225,20130709,20130721,20130716,27834,6.9223,SO61827,8.99
530,20130709,20130721,20130716,26226,1.8663,SO61828,4.99
530,20130709,20130721,20130716,16935,1.8663,SO61829,4.99
231,20130709,20130721,20130716,16935,38.4923,SO61829,49.99
537,20130709,20130721,20130716,11309,13.09,SO61830,35.00
528,20130709,20130721,20130716,11309,1.8663,SO61830,4.99
537,20130709,20130721,20130716,12183,13.09,SO61831,35.00
528,20130709,20130721,20130716,12183,1.8663,SO61831,4.99
472,20130709,20130721,20130716,12183,23.749,SO61831,63.50
537,20130709,20130721,20130716,13289,13.09,SO61832,35.00
480,20130709,20130721,20130716,13289,0.8565,SO61832,2.29
214,20130709,20130721,20130716,12238,13.0863,SO61833,34.99
589,20130709,20130721,20130716,14591,419.7784,SO61834,769.49
536,20130709,20130721,20130716,14591,11.2163,SO61834,29.99
480,20130709,20130721,20130716,14591,0.8565,SO61834,2.29
590,20130709,20130721,20130716,14577,419.7784,SO61835,769.49
536,20130709,20130721,20130716,14577,11.2163,SO61835,29.99
528,20130709,20130721,20130716,14577,1.8663,SO61835,4.99
480,20130709,20130721,20130716,14577,0.8565,SO61835,2.29
594,20130709,20130721,20130716,19730,308.2179,SO61836,564.99
478,20130709,20130721,20130716,19730,3.7363,SO61836,9.99
477,20130709,20130721,20130716,19730,1.8663,SO61836,4.99
467,20130709,20130721,20130716,19730,9.1593,SO61836,24.49
214,20130709,20130721,20130716,19730,13.0863,SO61836,34.99
361,20130709,20130721,20130716,12198,1251.9813,SO61837,2294.99
485,20130709,20130721,20130716,12198,8.2205,SO61837,21.98
478,20130709,20130721,20130716,12198,3.7363,SO61837,9.99
477,20130709,20130721,20130716,12198,1.8663,SO61837,4.99
214,20130709,20130721,20130716,12198,13.0863,SO61837,34.99
463,20130709,20130721,20130716,12198,9.1593,SO61837,24.49
357,20130709,20130721,20130716,14498,1265.6195,SO61838,2319.99
478,20130709,20130721,20130716,14498,3.7363,SO61838,9.99
477,20130709,20130721,20130716,14498,1.8663,SO61838,4.99
231,20130709,20130721,20130716,14498,38.4923,SO61838,49.99
225,20130709,20130721,20130716,14498,6.9223,SO61838,8.99
585,20130709,20130721,20130716,17767,461.4448,SO61839,742.35
541,20130709,20130721,20130716,17767,10.8423,SO61839,28.99
572,20130709,20130721,20130716,28499,461.4448,SO61840,742.35
541,20130709,20130721,20130716,28499,10.8423,SO61840,28.99
530,20130709,20130721,20130716,28499,1.8663,SO61840,4.99
480,20130709,20130721,20130716,28499,0.8565,SO61840,2.29
580,20130709,20130721,20130716,23429,1082.51,SO61841,1700.99
491,20130709,20130721,20130716,23429,41.5723,SO61841,53.99
361,20130709,20130721,20130716,13626,1251.9813,SO61842,2294.99
485,20130709,20130721,20130716,13626,8.2205,SO61842,21.98
478,20130709,20130721,20130716,13626,3.7363,SO61842,9.99
477,20130709,20130721,20130716,13626,1.8663,SO61842,4.99
487,20130709,20130721,20130716,13626,20.5663,SO61842,54.99
577,20130709,20130721,20130716,28662,755.1508,SO61843,1214.85
541,20130709,20130721,20130716,28662,10.8423,SO61843,28.99
530,20130709,20130721,20130716,28662,1.8663,SO61843,4.99
564,20130709,20130721,20130716,26075,1481.9379,SO61844,2384.07
225,20130709,20130721,20130716,26075,6.9223,SO61844,8.99
575,20130709,20130721,20130716,13345,1481.9379,SO61845,2384.07
530,20130709,20130721,20130716,13345,1.8663,SO61845,4.99
541,20130709,20130721,20130716,13345,10.8423,SO61845,28.99
463,20130709,20130721,20130716,13345,9.1593,SO61845,24.49
575,20130709,20130721,20130716,26061,1481.9379,SO61846,2384.07
491,20130709,20130721,20130716,26061,41.5723,SO61846,53.99
574,20130709,20130721,20130716,25973,1481.9379,SO61847,2384.07
479,20130709,20130721,20130716,25973,3.3623,SO61847,8.99
564,20130709,20130721,20130716,25980,1481.9379,SO61848,2384.07
222,20130709,20130721,20130716,25980,13.0863,SO61848,34.99
584,20130709,20130721,20130716,26202,343.6496,SO61849,539.99
538,20130709,20130721,20130716,26202,8.0373,SO61849,21.49
529,20130709,20130721,20130716,26202,1.4923,SO61849,3.99
480,20130709,20130721,20130716,26202,0.8565,SO61849,2.29
605,20130709,20130721,20130716,22717,343.6496,SO61850,539.99
214,20130709,20130721,20130716,22717,13.0863,SO61850,34.99
384,20130709,20130721,20130716,19874,713.0798,SO61851,1120.49
477,20130709,20130721,20130716,19874,1.8663,SO61851,4.99
479,20130709,20130721,20130716,19874,3.3623,SO61851,8.99
222,20130709,20130721,20130716,19874,13.0863,SO61851,34.99
580,20130709,20130721,20130716,17559,1082.51,SO61852,1700.99
479,20130709,20130721,20130716,17559,3.3623,SO61852,8.99
477,20130709,20130721,20130716,17559,1.8663,SO61852,4.99
217,20130709,20130721,20130716,17559,13.0863,SO61852,34.99
382,20130709,20130721,20130716,20175,713.0798,SO61853,1120.49
222,20130709,20130721,20130716,20175,13.0863,SO61853,34.99
231,20130709,20130721,20130716,20175,38.4923,SO61853,49.99
225,20130709,20130721,20130716,20175,6.9223,SO61853,8.99
575,20130709,20130721,20130716,28549,1481.9379,SO61854,2384.07
541,20130709,20130721,20130716,28549,10.8423,SO61854,28.99
530,20130709,20130721,20130716,28549,1.8663,SO61854,4.99
564,20130709,20130721,20130716,11759,1481.9379,SO61855,2384.07
477,20130710,20130722,20130717,11118,1.8663,SO61856,4.99
478,20130710,20130722,20130717,11118,3.7363,SO61856,9.99
487,20130710,20130722,20130717,11118,20.5663,SO61856,54.99
484,20130710,20130722,20130717,11118,2.9733,SO61856,7.95
217,20130710,20130722,20130717,15783,13.0863,SO61857,34.99
488,20130710,20130722,20130717,14517,41.5723,SO61858,53.99
581,20130710,20130722,20130717,15920,1082.51,SO61859,1700.99
222,20130710,20130722,20130717,15920,13.0863,SO61859,34.99
581,20130710,20130722,20130717,22302,1082.51,SO61860,1700.99
489,20130710,20130722,20130717,22302,41.5723,SO61860,53.99
225,20130710,20130722,20130717,22302,6.9223,SO61860,8.99
374,20130710,20130722,20130717,20825,1554.9479,SO61861,2443.35
355,20130710,20130722,20130717,12270,1265.6195,SO61862,2319.99
485,20130710,20130722,20130717,12270,8.2205,SO61862,21.98
471,20130710,20130722,20130717,12270,23.749,SO61862,63.50
234,20130710,20130722,20130717,11846,38.4923,SO61863,49.99
539,20130710,20130722,20130717,28978,9.3463,SO61864,24.99
529,20130710,20130722,20130717,28978,1.4923,SO61864,3.99
217,20130710,20130722,20130717,28978,13.0863,SO61864,34.99
530,20130710,20130722,20130717,28282,1.8663,SO61865,4.99
529,20130710,20130722,20130717,11505,1.4923,SO61866,3.99
539,20130710,20130722,20130717,11505,9.3463,SO61866,24.99
217,20130710,20130722,20130717,11505,13.0863,SO61866,34.99
538,20130710,20130722,20130717,27461,8.0373,SO61867,21.49
529,20130710,20130722,20130717,27461,1.4923,SO61867,3.99
222,20130710,20130722,20130717,27461,13.0863,SO61867,34.99
234,20130710,20130722,20130717,27461,38.4923,SO61867,49.99
540,20130710,20130722,20130717,24826,12.1924,SO61868,32.60
529,20130710,20130722,20130717,24826,1.4923,SO61868,3.99
217,20130710,20130722,20130717,24826,13.0863,SO61868,34.99
465,20130710,20130722,20130717,24826,9.1593,SO61868,24.49
540,20130710,20130722,20130717,24774,12.1924,SO61869,32.60
535,20130710,20130722,20130717,26275,9.3463,SO61870,24.99
480,20130710,20130722,20130717,26275,0.8565,SO61870,2.29
528,20130710,20130722,20130717,23692,1.8663,SO61871,4.99
536,20130710,20130722,20130717,23692,11.2163,SO61871,29.99
484,20130710,20130722,20130717,23692,2.9733,SO61871,7.95
528,20130710,20130722,20130717,22087,1.8663,SO61872,4.99
536,20130710,20130722,20130717,22087,11.2163,SO61872,29.99
222,20130710,20130722,20130717,22087,13.0863,SO61872,34.99
465,20130710,20130722,20130717,22087,9.1593,SO61872,24.49
478,20130710,20130722,20130717,17374,3.7363,SO61873,9.99
477,20130710,20130722,20130717,17374,1.8663,SO61873,4.99
487,20130710,20130722,20130717,17374,20.5663,SO61873,54.99
484,20130710,20130722,20130717,17374,2.9733,SO61873,7.95
536,20130710,20130722,20130717,23786,11.2163,SO61874,29.99
481,20130710,20130722,20130717,23786,3.3623,SO61874,8.99
477,20130710,20130722,20130717,23261,1.8663,SO61875,4.99
478,20130710,20130722,20130717,23261,3.7363,SO61875,9.99
487,20130710,20130722,20130717,23261,20.5663,SO61875,54.99
484,20130710,20130722,20130717,23261,2.9733,SO61875,7.95
478,20130710,20130722,20130717,21814,3.7363,SO61876,9.99
477,20130710,20130722,20130717,21814,1.8663,SO61876,4.99
478,20130710,20130722,20130717,20449,3.7363,SO61877,9.99
475,20130710,20130722,20130717,18814,26.1763,SO61878,69.99
476,20130710,20130722,20130717,14455,26.1763,SO61879,69.99
237,20130710,20130722,20130717,14455,38.4923,SO61879,49.99
474,20130710,20130722,20130717,19246,26.1763,SO61880,69.99
476,20130710,20130722,20130717,18673,26.1763,SO61881,69.99
228,20130710,20130722,20130717,18673,38.4923,SO61881,49.99
225,20130710,20130722,20130717,18673,6.9223,SO61881,8.99
485,20130710,20130722,20130717,14352,8.2205,SO61882,21.98
471,20130710,20130722,20130717,14352,23.749,SO61882,63.50
485,20130710,20130722,20130717,21447,8.2205,SO61883,21.98
475,20130710,20130722,20130717,15115,26.1763,SO61884,69.99
467,20130710,20130722,20130717,15115,9.1593,SO61884,24.49
485,20130710,20130722,20130717,16198,8.2205,SO61885,21.98
473,20130710,20130722,20130717,16198,23.749,SO61885,63.50
528,20130710,20130722,20130717,13773,1.8663,SO61886,4.99
537,20130710,20130722,20130717,13773,13.09,SO61886,35.00
480,20130710,20130722,20130717,13773,0.8565,SO61886,2.29
536,20130710,20130722,20130717,20595,11.2163,SO61887,29.99
528,20130710,20130722,20130717,20595,1.8663,SO61887,4.99
214,20130710,20130722,20130717,20595,13.0863,SO61887,34.99
529,20130710,20130722,20130717,25689,1.4923,SO61888,3.99
480,20130710,20130722,20130717,25689,0.8565,SO61888,2.29
465,20130710,20130722,20130717,24851,9.1593,SO61889,24.49
477,20130710,20130722,20130717,24851,1.8663,SO61889,4.99
538,20130710,20130722,20130717,26912,8.0373,SO61890,21.49
529,20130710,20130722,20130717,26912,1.4923,SO61890,3.99
480,20130710,20130722,20130717,26912,0.8565,SO61890,2.29
477,20130710,20130722,20130717,24568,1.8663,SO61891,4.99
225,20130710,20130722,20130717,24568,6.9223,SO61891,8.99
530,20130710,20130722,20130717,29417,1.8663,SO61892,4.99
541,20130710,20130722,20130717,29417,10.8423,SO61892,28.99
480,20130710,20130722,20130717,29417,0.8565,SO61892,2.29
486,20130710,20130722,20130717,29417,59.466,SO61892,159.00
530,20130710,20130722,20130717,16579,1.8663,SO61893,4.99
479,20130710,20130722,20130717,16579,3.3623,SO61893,8.99
477,20130710,20130722,20130717,16579,1.8663,SO61893,4.99
225,20130710,20130722,20130717,16579,6.9223,SO61893,8.99
537,20130710,20130722,20130717,12111,13.09,SO61894,35.00
528,20130710,20130722,20130717,12111,1.8663,SO61894,4.99
214,20130710,20130722,20130717,12111,13.0863,SO61894,34.99
537,20130710,20130722,20130717,11869,13.09,SO61895,35.00
480,20130710,20130722,20130717,11869,0.8565,SO61895,2.29
537,20130710,20130722,20130717,11852,13.09,SO61896,35.00
528,20130710,20130722,20130717,11852,1.8663,SO61896,4.99
222,20130710,20130722,20130717,11852,13.0863,SO61896,34.99
537,20130710,20130722,20130717,14341,13.09,SO61897,35.00
528,20130710,20130722,20130717,14341,1.8663,SO61897,4.99
485,20130710,20130722,20130717,14341,8.2205,SO61897,21.98
237,20130710,20130722,20130717,14341,38.4923,SO61897,49.99
485,20130710,20130722,20130717,15864,8.2205,SO61898,21.98
478,20130710,20130722,20130717,12719,3.7363,SO61899,9.99
477,20130710,20130722,20130717,12719,1.8663,SO61899,4.99
222,20130710,20130722,20130717,11602,13.0863,SO61900,34.99
588,20130710,20130722,20130717,14636,419.7784,SO61901,769.49
475,20130710,20130722,20130717,14636,26.1763,SO61901,69.99
357,20130710,20130722,20130717,15876,1265.6195,SO61902,2319.99
485,20130710,20130722,20130717,15876,8.2205,SO61902,21.98
481,20130710,20130722,20130717,15876,3.3623,SO61902,8.99
357,20130710,20130722,20130717,14470,1265.6195,SO61903,2319.99
528,20130710,20130722,20130717,14470,1.8663,SO61903,4.99
537,20130710,20130722,20130717,14470,13.09,SO61903,35.00
485,20130710,20130722,20130717,14470,8.2205,SO61903,21.98
355,20130710,20130722,20130717,14447,1265.6195,SO61904,2319.99
478,20130710,20130722,20130717,14447,3.7363,SO61904,9.99
477,20130710,20130722,20130717,14447,1.8663,SO61904,4.99
234,20130710,20130722,20130717,14447,38.4923,SO61904,49.99
574,20130710,20130722,20130717,13591,1481.9379,SO61905,2384.07
477,20130710,20130722,20130717,13591,1.8663,SO61905,4.99
479,20130710,20130722,20130717,13591,3.3623,SO61905,8.99
214,20130710,20130722,20130717,13591,13.0863,SO61905,34.99
225,20130710,20130722,20130717,13591,6.9223,SO61905,8.99
582,20130710,20130722,20130717,23425,1082.51,SO61906,1700.99
477,20130710,20130722,20130717,23425,1.8663,SO61906,4.99
479,20130710,20130722,20130717,23425,3.3623,SO61906,8.99
487,20130710,20130722,20130717,23425,20.5663,SO61906,54.99
380,20130710,20130722,20130717,20450,1554.9479,SO61907,2443.35
372,20130710,20130722,20130717,17353,1554.9479,SO61908,2443.35
479,20130710,20130722,20130717,17353,3.3623,SO61908,8.99
477,20130710,20130722,20130717,17353,1.8663,SO61908,4.99
599,20130710,20130722,20130717,12248,294.5797,SO61909,539.99
595,20130710,20130722,20130717,12250,308.2179,SO61910,564.99
361,20130710,20130722,20130717,13618,1251.9813,SO61911,2294.99
357,20130710,20130722,20130717,13629,1265.6195,SO61912,2319.99
485,20130710,20130722,20130717,13629,8.2205,SO61912,21.98
214,20130710,20130722,20130717,13629,13.0863,SO61912,34.99
228,20130710,20130722,20130717,13629,38.4923,SO61912,49.99
357,20130710,20130722,20130717,11991,1265.6195,SO61913,2319.99
562,20130710,20130722,20130717,26056,1481.9379,SO61914,2384.07
488,20130710,20130722,20130717,26056,41.5723,SO61914,53.99
562,20130710,20130722,20130717,24654,1481.9379,SO61915,2384.07
541,20130710,20130722,20130717,24654,10.8423,SO61915,28.99
530,20130710,20130722,20130717,24654,1.8663,SO61915,4.99
214,20130710,20130722,20130717,24654,13.0863,SO61915,34.99
382,20130710,20130722,20130717,20525,713.0798,SO61916,1120.49
214,20130710,20130722,20130717,20525,13.0863,SO61916,34.99
388,20130710,20130722,20130717,21333,713.0798,SO61917,1120.49
491,20130710,20130722,20130717,21333,41.5723,SO61917,53.99
582,20130710,20130722,20130717,17116,1082.51,SO61918,1700.99
477,20130710,20130722,20130717,17116,1.8663,SO61918,4.99
479,20130710,20130722,20130717,17116,3.3623,SO61918,8.99
231,20130710,20130722,20130717,17116,38.4923,SO61918,49.99
585,20130710,20130722,20130717,29086,461.4448,SO61919,742.35
225,20130710,20130722,20130717,29086,6.9223,SO61919,8.99
490,20130710,20130722,20130717,29086,41.5723,SO61919,53.99
576,20130710,20130722,20130717,11766,1481.9379,SO61920,2384.07
479,20130710,20130722,20130717,11766,3.3623,SO61920,8.99
477,20130710,20130722,20130717,11766,1.8663,SO61920,4.99
490,20130710,20130722,20130717,11766,41.5723,SO61920,53.99
225,20130710,20130722,20130717,11766,6.9223,SO61920,8.99
605,20130710,20130722,20130717,23320,343.6496,SO61921,539.99
481,20130710,20130722,20130717,23320,3.3623,SO61921,8.99
485,20130711,20130723,20130718,19098,8.2205,SO61922,21.98
217,20130711,20130723,20130718,19098,13.0863,SO61922,34.99
225,20130711,20130723,20130718,19098,6.9223,SO61922,8.99
490,20130711,20130723,20130718,19098,41.5723,SO61922,53.99
485,20130711,20130723,20130718,18270,8.2205,SO61923,21.98
473,20130711,20130723,20130718,18270,23.749,SO61923,63.50
528,20130711,20130723,20130718,25233,1.8663,SO61924,4.99
480,20130711,20130723,20130718,25233,0.8565,SO61924,2.29
588,20130711,20130723,20130718,19324,419.7784,SO61925,769.49
228,20130711,20130723,20130718,19324,38.4923,SO61925,49.99
489,20130711,20130723,20130718,11253,41.5723,SO61926,53.99
480,20130711,20130723,20130718,11253,0.8565,SO61927,2.29
489,20130711,20130723,20130718,11502,41.5723,SO61928,53.99
529,20130711,20130723,20130718,11181,1.4923,SO61929,3.99
530,20130711,20130723,20130718,28009,1.8663,SO61930,4.99
480,20130711,20130723,20130718,28009,0.8565,SO61930,2.29
530,20130711,20130723,20130718,27619,1.8663,SO61931,4.99
541,20130711,20130723,20130718,27619,10.8423,SO61931,28.99
528,20130711,20130723,20130718,13268,1.8663,SO61932,4.99
536,20130711,20130723,20130718,13268,11.2163,SO61932,29.99
222,20130711,20130723,20130718,13268,13.0863,SO61932,34.99
478,20130711,20130723,20130718,21771,3.7363,SO61933,9.99
477,20130711,20130723,20130718,21771,1.8663,SO61933,4.99
484,20130711,20130723,20130718,21771,2.9733,SO61933,7.95
474,20130711,20130723,20130718,17410,26.1763,SO61934,69.99
237,20130711,20130723,20130718,17410,38.4923,SO61934,49.99
463,20130711,20130723,20130718,17410,9.1593,SO61934,24.49
476,20130711,20130723,20130718,20128,26.1763,SO61935,69.99
225,20130711,20130723,20130718,20128,6.9223,SO61935,8.99
477,20130711,20130723,20130718,17432,1.8663,SO61936,4.99
477,20130711,20130723,20130718,16154,1.8663,SO61937,4.99
485,20130711,20130723,20130718,13876,8.2205,SO61938,21.98
540,20130711,20130723,20130718,15712,12.1924,SO61939,32.60
528,20130711,20130723,20130718,20968,1.8663,SO61940,4.99
536,20130711,20130723,20130718,20968,11.2163,SO61940,29.99
477,20130711,20130723,20130718,24576,1.8663,SO61941,4.99
214,20130711,20130723,20130718,24576,13.0863,SO61941,34.99
234,20130711,20130723,20130718,24576,38.4923,SO61941,49.99
529,20130711,20130723,20130718,23956,1.4923,SO61942,3.99
472,20130711,20130723,20130718,23956,23.749,SO61942,63.50
477,20130711,20130723,20130718,24188,1.8663,SO61943,4.99
484,20130711,20130723,20130718,24188,2.9733,SO61943,7.95
541,20130711,20130723,20130718,26410,10.8423,SO61944,28.99
537,20130711,20130723,20130718,12166,13.09,SO61945,35.00
480,20130711,20130723,20130718,12166,0.8565,SO61945,2.29
485,20130711,20130723,20130718,17374,8.2205,SO61946,21.98
477,20130711,20130723,20130718,17374,1.8663,SO61946,4.99
478,20130711,20130723,20130718,17374,3.7363,SO61946,9.99
480,20130711,20130723,20130718,17374,0.8565,SO61946,2.29
485,20130711,20130723,20130718,12971,8.2205,SO61947,21.98
589,20130711,20130723,20130718,14576,419.7784,SO61948,769.49
484,20130711,20130723,20130718,14576,2.9733,SO61948,7.95
355,20130711,20130723,20130718,15906,1265.6195,SO61949,2319.99
485,20130711,20130723,20130718,15906,8.2205,SO61949,21.98
357,20130711,20130723,20130718,14601,1265.6195,SO61950,2319.99
485,20130711,20130723,20130718,14601,8.2205,SO61950,21.98
214,20130711,20130723,20130718,14601,13.0863,SO61950,34.99
353,20130711,20130723,20130718,14471,1265.6195,SO61951,2319.99
537,20130711,20130723,20130718,14471,13.09,SO61951,35.00
355,20130711,20130723,20130718,14451,1265.6195,SO61952,2319.99
537,20130711,20130723,20130718,14451,13.09,SO61952,35.00
528,20130711,20130723,20130718,14451,1.8663,SO61952,4.99
480,20130711,20130723,20130718,14451,0.8565,SO61952,2.29
363,20130711,20130723,20130718,15846,1251.9813,SO61953,2294.99
528,20130711,20130723,20130718,15846,1.8663,SO61953,4.99
537,20130711,20130723,20130718,15846,13.09,SO61953,35.00
480,20130711,20130723,20130718,15846,0.8565,SO61953,2.29
486,20130711,20130723,20130718,15846,59.466,SO61953,159.00
561,20130711,20130723,20130718,28557,1481.9379,SO61954,2384.07
222,20130711,20130723,20130718,28557,13.0863,SO61954,34.99
573,20130711,20130723,20130718,25758,1481.9379,SO61955,2384.07
214,20130711,20130723,20130718,25758,13.0863,SO61955,34.99
225,20130711,20130723,20130718,25758,6.9223,SO61955,8.99
